Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
88671,0.168126314,0.489496661,0.250808153,-0.310597383,0.411498676,-0.79371078,0.665863898,-0.016319425,-0.231580432,-0.217524881,0.676560838,0.170354146,-1.350757037,0.666300948,-0.695843485,-0.10599146,-0.333791502,-0.131137637,0.607868044,-0.188323969,-0.118908388,-0.366451881,0.187561758,-0.015618006,-1.037483535,0.127106316,0.06485059,0.090002606,3.59,0
88671,-1.059358442,0.519452413,1.142115678,-0.746009336,-0.130464677,0.362437744,0.190517373,0.316029983,0.086155109,-0.484002772,0.590711236,1.055863511,0.775764105,-0.28948404,-0.77483004,0.486199993,-0.818762213,0.64375869,-0.070671139,-0.133468802,0.356305294,1.156682463,-0.165787707,0.858488221,-0.339113075,0.487048026,-0.397473392,-0.135244604,59.9,0
88672,-3.859880787,2.632881312,-5.26426531,3.446113147,-0.675231057,-1.904959454,-3.291040869,-0.985766041,-1.168114167,-3.93629417,4.256564487,-6.600654481,0.005626376,-9.958530919,2.471357904,-5.70014142,-6.388092738,-1.838159301,2.993173507,-0.178626358,1.664119015,0.785075272,0.068412486,0.778960916,-0.86316592,-0.006809614,-1.06573404,1.773326446,1.18,1
88673,2.05177792,-1.791866167,-0.820188591,-1.563016661,-1.449288216,-0.329343002,-1.190323806,-0.092138182,-1.313946342,1.666774859,0.369581647,-0.072195772,0.697420611,-0.39420441,-0.757361897,-0.129766623,0.041254433,0.622109163,0.179368387,-0.177980928,-0.048935725,0.125369691,0.100656512,-0.414281324,-0.293727175,-0.183915566,0.003370691,-0.039026128,124.5,0
88676,-0.281745606,0.800013528,0.480514352,-0.810190313,1.114323181,-0.353919683,1.389415263,-0.439405711,-0.178180631,-0.45020343,-1.163187063,0.067333352,0.433258518,-0.212191466,-0.568742016,-0.312987557,-0.526874327,-0.679250955,0.297331256,-0.012367099,-0.216751574,-0.41609931,-0.138625844,0.505088135,-0.334241528,0.176933465,-0.205292318,-0.072530732,26.65,0
88676,1.933644688,-0.091494687,-1.435845127,0.802250613,-0.014280706,-0.784487942,-0.041138719,-0.086554928,0.629768907,-0.288839666,0.998884613,0.650010727,-0.787101649,-0.900816689,-1.08689932,0.092353906,0.724750446,0.459743738,0.073569989,-0.202218943,0.068626784,0.419144447,0.031563151,-0.034079556,0.048312772,0.437510953,-0.03991008,-0.045426701,22.95,0
88678,2.004891831,-0.618616664,-2.565888121,-0.829218644,2.229763394,3.487704807,-0.614566517,0.824642366,0.995110022,-0.187730238,-0.297902038,0.533011374,-0.308815027,0.256702503,-0.015194202,-0.722950384,-0.129142189,-0.557606194,0.143668943,-0.139814471,0.086199311,0.426586157,0.061094454,0.763885978,0.230755247,0.213756869,-0.010036809,-0.066388777,20,0
88679,1.766353355,0.081956837,0.078872627,3.649263815,-0.15278739,0.787462162,-0.609635197,0.415291187,-0.454447207,1.571922449,0.187905602,-0.441197687,-1.795609004,0.440831874,-0.864811945,1.615930016,-1.118298091,0.3916609,-1.295501807,-0.288281389,-0.151462234,-0.669910643,0.458261086,0.622117151,-0.658492016,-0.434292349,-0.017413269,-0.025486666,39.65,0
88679,1.846007231,-0.040001914,-1.791929626,0.61415516,0.15887304,-1.460958948,0.508519377,-0.499415532,0.380344727,-0.561095137,-0.117546896,0.764204541,1.317399827,-0.962616592,0.767913397,0.15319982,0.3286327,0.359280024,-0.479698806,0.099745994,0.277518028,0.792017186,-0.131507589,0.023885437,0.255956848,-0.120059655,-0.014524332,-0.009154235,112.99,0
88681,2.382226676,-1.384492611,-1.332836707,-1.691838164,-0.955684907,-0.536413585,-1.076289227,-0.190872396,-1.012169319,1.615446907,-2.098663787,-1.653269268,-0.423320818,-0.25209208,-0.039095296,-0.283868881,0.205999718,0.303468233,0.266768119,-0.488411011,-0.251565467,-0.223793335,0.117672721,-1.047989216,-0.061399605,-0.094546364,0.001998171,-0.064865097,10,0
88682,-0.694866591,1.2575804,-0.70246665,-0.371394766,1.173543774,-0.054133983,0.407907054,-0.377724444,-0.73437206,-0.456752824,0.026533203,0.707648355,0.106010399,0.878371762,-1.027953428,0.573854374,-1.147808061,0.718238052,-0.990185455,-0.551084378,1.247994278,1.017856398,-0.089735359,0.216194747,-0.589592126,-0.734790099,0.190879233,0.152432772,1,0
88684,-1.093546101,-0.424663741,1.635401434,-1.010064666,-0.504890242,1.492706216,0.754738763,0.286351625,-0.959118893,-0.453511946,-2.434322573,-0.975462114,0.263007581,-0.52154917,0.112441792,-0.413351438,-1.103350923,2.141930646,-1.680715896,0.039768368,-0.231474367,-0.686344266,0.21915885,-0.505866473,0.671986962,-0.68179976,0.018375316,0.093916962,265,0
88685,-0.684728609,1.331945757,-0.137237597,-0.684842153,0.159254236,-1.095465681,0.827550248,0.045990664,0.327661614,0.185959691,-0.899602646,0.205684924,-0.033999009,0.100503333,-0.322307651,-0.1458782,-0.301503484,-0.850992934,-0.216194326,0.15487335,-0.329982349,-0.586329559,0.092593185,-0.027990043,-0.411367032,0.126948288,0.187680239,-0.083770022,10.99,0
88685,2.064342814,0.087018061,-1.74694734,0.417266822,0.376366641,-0.863503708,0.150033835,-0.198199144,0.59499462,-0.362412522,-0.726070886,-0.215584809,-0.573503288,-0.716922145,0.281177037,0.36336329,0.491337486,-0.209227022,0.07508184,-0.181055575,-0.371211262,-1.011415619,0.334616739,0.464581506,-0.275575514,0.176369133,-0.068371843,-0.031127767,8.99,0
88686,-0.170478987,0.938184966,-1.247980588,0.380503429,2.388150615,0.636350798,1.513662739,-0.192628769,-0.272564691,-0.681858481,0.029239972,0.207070793,0.274741059,-1.468280313,-0.054645209,-1.158970079,1.489524611,-1.292394841,-1.702596879,-0.329979402,0.085020061,0.761973086,0.067824839,-0.458564901,-0.259700273,-0.602540263,-0.222125691,-0.177786962,33.43,0
88686,-2.235620334,1.969541069,-0.236131063,-0.710860324,0.9500301,-0.726242117,1.123119021,-0.441021082,0.567696789,0.386750907,-0.944913685,-0.822799002,-0.285894694,-1.258522108,1.189617481,0.008552665,0.311415845,0.785676659,0.254432772,0.03459973,0.099252228,0.481692827,-0.483019599,-0.786400421,1.184044684,0.092556229,-0.507751022,0.227385461,6.3,0
88689,-1.302950635,2.11746225,0.255134924,2.899058366,-0.203120347,1.378645696,-1.41627703,-1.59385175,-1.74145434,-0.184563559,-1.751833592,0.918631157,1.703996979,0.251734841,-1.300348597,1.525899721,-0.673165125,0.047574455,-2.165020788,0.250559174,-0.882100304,1.302089062,0.21458006,0.610114932,-0.355598848,-0.052788905,-0.319365291,-0.096586675,37.79,0
88690,-1.106772586,0.353345029,2.09895871,-1.663114973,0.608725887,-0.026076963,0.664367726,0.035811702,0.185542434,-0.81867549,0.196547276,-0.013652588,-0.967558562,-0.196197247,-0.907727247,1.070726157,-1.409472608,0.256142075,-0.837785105,-0.222053823,-0.256551195,-0.676468636,-0.143216225,-0.60108099,0.345343193,0.08738201,-0.308557654,-0.220918688,0,0
88690,-4.785784464,-2.22434968,-3.610705319,2.187541023,1.809542446,-2.17751128,0.954655691,-0.311524056,-0.159829921,1.180360907,-0.710095211,0.560182107,0.674594684,0.920855082,0.064256698,-0.961981168,0.180806155,-0.508018921,0.629704779,-2.044044421,0.011770598,1.976105081,0.154155016,1.296028191,-1.09683449,-0.576405033,-1.301773848,-0.539681949,1,0
88690,2.052836932,-0.292025614,-1.294309849,0.212248157,-0.076460253,-0.6765336,-0.099477788,-0.014951973,0.693639987,0.316806252,0.104832062,-0.361305764,-2.440876636,0.941467544,-0.351078759,0.347363781,-0.568842879,0.088010639,0.632256023,-0.360144407,-0.298197723,-0.878839244,0.299773892,-0.561260385,-0.349338068,0.216479842,-0.091369923,-0.080476482,0.89,0
88690,-0.624135938,1.780638155,-2.094037129,-1.108516546,1.255550002,-1.928131663,1.934457774,-0.820333683,0.378279871,0.963048875,-0.752662862,0.630870597,0.859757729,0.185814085,-0.848816198,-1.286342288,-0.391669212,-0.755285879,-0.292670257,0.131943082,0.449107428,1.845713618,-0.091311248,0.099274318,-1.030813458,0.012243862,-0.262317234,0.004707681,1.5,0
88691,2.152757351,-1.088407912,-0.719988634,-0.896106144,-0.967521521,-0.345176564,-1.071590308,-0.012176944,0.255456211,0.750196395,-1.161447404,-1.008123568,-0.516586449,-0.351879322,0.318651804,1.274504881,0.083755966,-0.949820403,0.532032878,-0.010599486,0.305177494,0.855586303,0.140209825,0.5923893,-0.137289859,-0.110539287,-0.003178226,-0.041483925,29.99,0
88691,-1.109847145,0.986438552,0.304281621,-1.368567365,1.868139995,1.2947164,1.024817531,0.465825693,-0.626328253,-1.604502386,1.722608472,0.292633571,-0.680806011,-0.639515036,0.791154168,-0.534435299,1.087807059,-0.637293503,-2.100181704,-0.270732784,0.344322016,1.059389381,-0.563944972,-1.84039468,0.816530802,0.060419188,-0.052301847,0.033631278,32.9,0
88691,1.980606564,-1.398475758,0.625765188,0.091048553,-2.02945106,0.223756527,-1.807296202,0.307264033,1.466809173,0.460625908,-1.816937936,-0.159698918,-0.777854302,-0.826217767,-0.330364904,-1.493769281,0.093563513,1.712987909,-0.890808264,-0.68932148,-0.197598729,0.27170778,0.245440084,-0.075846453,-0.423432363,-0.195852747,0.11497065,-0.019582641,22.1,0
88694,-5.104553457,-1.657277366,-4.188500264,2.138141888,0.623881421,-1.649045439,1.480612256,-0.01662179,-0.341679805,0.922598383,-0.835103619,0.617688698,0.752165762,1.143184668,0.032459567,-0.788887366,0.29581122,-0.447993614,0.655164738,-2.337161578,-0.007144842,2.098876744,0.938058299,1.265717603,-0.896227727,-0.560708775,-1.501555893,-0.679153113,57.35,0
88697,1.936304526,-0.485383282,-0.57734894,0.384820532,-0.383804773,-0.135980831,-0.46128445,-0.112488013,1.308279657,-0.224025416,-1.431253946,0.984474657,1.683859775,-0.523365914,0.377919398,0.21972703,-0.851453938,0.333316677,-0.004647813,-0.007514169,0.245558885,0.942255674,-0.070199644,-0.639201135,0.083860871,-0.119594009,0.040930922,-0.033495865,58.25,0
88698,2.05894895,0.136885591,-1.669612798,0.434399649,0.382913178,-0.85489867,0.159687922,-0.205422547,0.516324641,-0.381018379,-0.467326193,0.091108985,-0.156393932,-0.793172283,0.267723379,0.239808843,0.575534263,-0.402701168,-0.053199632,-0.177670536,-0.354724583,-0.920220939,0.360376957,0.573641768,-0.292591118,0.171592836,-0.060750927,-0.030449434,1.98,0
88700,0.063495126,1.020542607,-0.234930346,-0.669254403,1.166464791,-0.623256906,1.489341943,-0.563044297,0.343550538,-0.145016938,-0.36208559,0.026954164,0.550744949,-1.620017928,-0.172821594,0.079799116,0.156453021,-0.434520061,-0.31616941,0.32101336,-0.468254214,-0.739128116,0.037898804,0.513718974,-0.409883603,0.065940953,0.024264269,-0.309497886,32,0
88702,1.876620231,1.074006729,-1.795691607,4.185850873,1.096244526,-0.134298019,0.2021939,0.030821273,-1.011892842,0.273560204,0.871411517,-0.06777871,-0.216864944,-2.996544421,-1.90110434,1.736250608,1.542466507,1.430360677,-1.401702969,-0.201750301,-0.067065417,0.00541222,-0.016013534,-0.605706331,0.15277801,0.099247172,0.008847589,0.004164012,1,0
88702,2.009323124,-0.144880829,-1.137688497,1.364121666,0.427815035,0.42533217,-0.07564959,0.015907626,1.141196277,-0.017374238,-2.180676251,0.498998441,-0.000784846,-0.330438552,-1.667181111,-0.586269462,-0.159498547,-0.616010193,0.610531927,-0.230352667,-0.391562766,-0.76989401,0.162434664,-0.059024104,0.187642795,-0.806417913,0.032754629,-0.042975734,14,0
88703,-2.951957493,3.422313164,-3.26295944,-1.856845522,0.464568848,-0.971363118,0.456343644,1.085728982,0.576326747,1.782339891,-0.60881093,0.889448351,0.438122419,1.077261339,-0.812610697,0.080245468,-0.741524329,0.480351605,0.378067573,0.843148269,0.077099911,0.591098185,-0.157310993,-1.361754627,0.392889672,0.200164645,0.958003331,0.603248873,1.84,0
88705,0.447747466,2.068425104,-1.265797142,5.090728189,0.76288,0.292463644,0.048285623,0.60201255,-1.816345649,0.522614007,0.883963975,-0.273352783,0.018049637,-2.715774185,-0.710474801,0.899822288,2.611762607,1.879964613,1.019688858,0.201920262,-0.029123029,0.152288279,-0.051352027,-0.592158101,-0.166291394,0.50076275,0.104232662,-0.105730304,11.37,0
88706,1.885556373,-0.34745158,-1.061439536,0.140098484,0.183457735,0.095964515,-0.106879955,0.036650782,0.62670436,-0.038520242,0.695672651,1.386001022,0.562365875,0.276991957,-0.231610847,0.23092843,-0.819621526,-0.152492459,0.565873501,-0.03342662,-0.392348408,-1.203144336,0.399461694,0.15608556,-0.44247984,-0.880991429,-0.004082282,-0.032602134,67.17,0
88706,2.025546578,0.148704803,-1.718590997,0.552925016,0.115825738,-1.530672239,0.281598652,-0.389033827,0.620862855,-0.473023304,-0.377373407,-0.045769224,-0.214999287,-0.682138309,0.922451185,0.211966061,0.412475728,0.526082571,-0.439599055,-0.187796851,0.203430244,0.717236026,-0.030894715,-0.022412099,0.239005965,-0.105007289,-0.006764584,-0.02869128,19.48,0
88708,-1.484442664,2.327602211,-1.710119336,-0.850423314,1.626341126,1.210950819,-0.900359828,-6.961096281,-0.556519113,-0.319217489,0.017063641,1.478816361,0.660792739,0.854733415,-1.286103903,-0.637458382,-0.311335089,0.323114455,0.797343555,-0.175553903,2.805241588,0.19230884,0.354816549,-0.208985031,-0.287565375,-0.181692951,0.20102206,0.067094959,3.52,0
88710,1.387928674,-1.006160927,-2.064627814,0.521424112,-0.031644868,-0.568250402,0.414694377,-0.170425925,0.76600068,-0.819421421,0.900390067,0.866953322,-0.17370303,-1.182915658,-0.709425883,0.275378784,0.755534386,0.619225288,0.39129356,0.468940274,-0.024666884,-0.550051194,-0.145545864,-0.567062171,-0.174207935,-0.111680063,-0.067790292,0.018777553,325.11,0
88710,0.021079869,0.863955652,-0.722133045,-0.96378235,1.890591545,1.281395697,0.653325826,0.467846184,-0.34968569,-0.811238986,1.191517962,0.882330745,0.469716207,-0.872167089,-0.186325752,-0.193633625,0.696895125,-0.931020603,-0.785334591,-0.016740465,-0.243524284,-0.453097359,0.084220537,-1.034428992,-0.569963591,0.222370577,0.271267735,0.05837583,1.79,0
88711,-0.117686529,-0.055243901,0.607374713,-1.113942453,0.337623644,-0.058519526,0.098426867,0.040602339,-1.258036564,0.272523774,0.573818272,0.908132532,1.083256266,-0.026409238,-0.699571036,-1.81449791,-0.340230056,1.829041064,-0.315118838,-0.356938003,0.005739018,0.568896756,0.01201345,0.714435622,-0.703354182,-0.311008201,0.251900937,0.22986781,16.57,0
88711,1.714310961,0.299395099,-0.322992537,3.662782018,0.302848131,0.371064018,0.10758826,0.046335944,-1.169691414,1.493881415,0.454847174,0.987769255,0.900090452,0.1564229,-1.408388895,1.337522598,-1.249747918,-0.344760918,-0.952794356,-0.043358534,-0.382562422,-1.32637561,0.4152445,-0.436036779,-0.602262888,-0.624053915,-0.029994832,-0.02684648,89.18,0
88712,-1.731797855,1.41855061,0.565101182,1.196712141,0.365576187,-0.299215368,1.092355188,-0.24276856,-0.089824171,-0.578638113,-0.167059605,-0.344386884,0.469160144,-2.533711666,1.010405523,0.282689987,1.429479807,1.00066214,0.26513887,0.035009251,-0.18572278,-0.035647224,-0.702781061,-0.237518415,0.556394003,-0.44945768,-0.493689542,-0.354015799,108,0
88713,2.112470547,-0.090697188,-1.360261529,0.256745718,0.16298376,-0.82698825,0.145355785,-0.270929129,0.641216377,0.084860978,-1.418026795,0.027109651,-0.159935568,0.302389389,0.128262975,0.112394229,-0.519612801,-0.602051055,0.409199923,-0.225954507,-0.339216494,-0.854119328,0.259727235,-0.664223501,-0.21749437,0.240041551,-0.073722218,-0.067843288,0.89,0
88713,-0.430496707,0.524305465,0.230517861,-0.395100407,0.943386171,-0.385211166,0.4260996,-0.178736947,0.862930936,-0.567777623,-0.923917364,-0.310957345,-0.156017246,-1.960006434,-0.472437827,0.169947384,0.543465035,0.419362196,-0.449269948,0.021968719,0.111699592,0.780474696,-0.281774568,0.578126941,-0.245491232,0.579017239,-0.109968626,-0.022749059,3.94,0
88716,2.128705029,-1.231990934,-0.804631533,-1.138806925,-0.868385677,0.072747225,-1.23511228,0.124902575,0.092498863,0.955581847,-0.178876295,-0.733842998,-0.583322094,-0.137815586,0.065994361,1.938449064,-0.606212454,0.019870814,0.969622977,0.02692416,0.387077496,1.017654237,-0.027765691,-1.085458908,-0.134223784,-0.018798392,-0.001759689,-0.061969055,44.95,0
88719,-0.786321406,0.587607,0.388178949,-0.640697579,0.274422048,0.083050041,2.099993216,-0.752530521,0.337967072,0.191771455,-1.04576875,-0.726316967,-0.763664478,-0.314968479,-0.003767845,-0.431390734,-0.395812846,-0.593498773,0.76836274,-0.080383003,-0.440930886,-0.587636782,-0.021689712,0.593091415,-0.258878636,0.339962153,-0.268472982,-0.298943055,185.46,0
88721,-1.139407991,1.087595823,2.786258587,2.406933569,0.871681907,0.274807786,0.694566016,-0.055970172,-1.213011233,0.547093656,-1.418533988,-0.459271467,0.384610729,-0.729085188,-1.219865344,1.187499842,-1.242860745,0.036454242,-2.278323863,-0.086649494,0.183742653,0.610358167,-0.489806626,0.041759365,0.688604153,0.067515662,-0.295741575,-0.110495206,0,0
88721,-0.673552992,-0.464610979,2.929004732,-1.368438183,-0.786675411,1.561660743,-0.84227432,0.434337032,0.748607696,-0.139307146,-2.733606852,-0.505558598,-0.102979524,-1.835752295,-1.77307077,-1.540486946,-0.012816441,1.660566514,-0.293164882,-0.217473198,-0.443321498,-0.132597993,-0.448111298,0.125927775,0.441673351,0.860720282,0.163222808,-0.09276752,10,0
88721,-0.740146336,0.45453035,-1.125108508,-2.118443505,3.061244056,3.514008284,0.139914739,0.103220096,1.352752916,-0.121872654,0.735609585,-0.791414551,-0.316626512,-3.412057149,0.996915213,0.785246677,0.775428534,0.814297909,-0.733362297,-0.038689911,0.091555099,0.592984445,-0.097617801,0.603320181,-0.731105869,1.143919471,-1.51339029,-0.545379334,4.99,0
88722,1.698947709,-0.692281309,-3.196814696,0.179770293,1.092755964,-0.578860268,1.129163215,-0.388005935,0.025991178,0.163757442,-0.101845175,-0.068803325,-1.390045091,1.337643309,-0.54884182,-0.470331799,-0.609671052,0.496081011,0.656218294,0.201188277,0.412437263,0.735552664,-0.502091443,-0.092969055,0.801312029,0.101620832,-0.14067661,-0.058025961,245.18,0
88722,-3.954252649,1.81693719,-1.774831402,0.399654491,0.864360363,0.338569555,0.894948197,-0.689961005,1.585562264,3.821664075,1.099548128,-0.522892872,-0.067532932,-1.895079427,1.95178187,-0.405848952,0.62133689,1.311093059,2.811503457,0.153879214,-0.288369899,0.751388296,0.099373947,-0.225759266,0.288345243,1.035562,-0.712358846,1.261660003,35,0
88723,-0.189672621,1.591911668,0.356714894,4.527251737,0.229457286,0.174610946,0.802626312,-0.072797577,-2.132566549,1.80553643,-0.889640637,-0.500053869,0.800088475,0.361533756,0.934399687,-0.097422426,0.049377895,0.1605971,0.882726795,0.033185117,0.263492076,0.897823502,-0.027417222,0.075898749,0.054039436,0.535898706,-0.526447356,-0.336276384,67.58,0
88725,1.809922644,-0.351081678,-1.130647662,0.464674809,-0.12996374,-0.8252013,0.196394746,-0.26107682,0.026096076,0.279132691,1.294101588,1.436193002,0.95544827,0.423972948,-0.064879423,0.214347076,-0.76458601,0.045685177,-0.174076673,0.049638817,0.276548867,0.696968467,0.016026199,0.090935641,-0.079984186,0.352062371,-0.07215336,-0.050986585,104.8,0
88727,1.36373441,-0.61507783,0.561918561,3.850749913,-0.722365017,1.123477953,-0.74571447,0.327622198,-0.3584183,1.387267641,0.215560836,0.85560541,1.136477287,-0.438817641,-0.764650819,1.961004927,-1.580653647,0.935822795,-1.656935259,0.28493288,0.404492813,0.736327562,0.000970999,-0.336762025,-0.54158941,-0.055374149,0.006427428,0.011874088,235.8,0
88728,2.047334214,-0.313389502,-0.57793618,0.321872801,-0.362007067,-0.286688147,-0.519519786,-0.096038255,1.303216039,-0.148054069,-1.416324559,0.621508136,1.060726553,-0.322309007,0.631466736,0.285707893,-0.85973938,0.424320696,-0.070379479,-0.159722099,0.239809214,0.99198244,-0.01692654,-0.597873733,0.089736919,-0.100766341,0.042467307,-0.044825844,2.49,0
